tahun,kode_prov,nama_prov,kelas_kode,kelas,jenis_bbm,n_tertimbang,pct_dalam_kelas
2025,11,ACEH,5,Lower MC,Pertamax,166772,53.7657
2025,11,ACEH,5,Lower MC,Pertamax Turbo,44530,14.356
2025,11,ACEH,5,Lower MC,Tidak beli,4310,1.3895
2025,11,ACEH,6,Middle MC,Pertalite,2381,9.4301
2025,11,ACEH,6,Middle MC,Pertamax,18130,71.8048
2025,11,ACEH,6,Middle MC,Pertamax Turbo,4623,18.3096
2025,11,ACEH,6,Middle MC,Tidak beli,115,0.4555
2025,11,ACEH,7,Upper MC,Pertalite,156,7.2457
2025,11,ACEH,7,Upper MC,Pertamax,727,33.7668
2025,11,ACEH,7,Upper MC,Pertamax Turbo,1261,58.5694
2025,11,ACEH,7,Upper MC,Tidak beli,9,0.418
2025,11,ACEH,8,Upper Class,Pertalite,217,11.7615
2025,11,ACEH,8,Upper Class,Pertamax,1422,77.0732
2025,11,ACEH,8,Upper Class,Pertamax Turbo,200,10.8401
2025,11,ACEH,8,Upper Class,Tidak beli,6,0.3252
2025,12,SUMATERA UTARA,1,Poor,Pertalite,641057,56.2206
2025,12,SUMATERA UTARA,1,Poor,Pertamax,168672,14.7925
2025,12,SUMATERA UTARA,1,Poor,Pertamax Turbo,22878,2.0064
2025,12,SUMATERA UTARA,1,Poor,Tidak beli,307646,26.9805
2025,12,SUMATERA UTARA,2,Vulnerable,Pertalite,3386507,74.7988
2025,12,SUMATERA UTARA,2,Vulnerable,Pertamax,570498,12.6008
2025,12,SUMATERA UTARA,2,Vulnerable,Pertamax Turbo,36673,0.81
2025,12,SUMATERA UTARA,2,Vulnerable,Tidak beli,533812,11.7905
2025,12,SUMATERA UTARA,3,Lower AMC,Pertalite,4114522,59.6219
2025,12,SUMATERA UTARA,3,Lower AMC,Pertamax,2107550,30.5397
2025,12,SUMATERA UTARA,3,Lower AMC,Pertamax Turbo,277804,4.0255
2025,12,SUMATERA UTARA,3,Lower AMC,Tidak beli,401148,5.8129
2025,12,SUMATERA UTARA,4,Upper AMC,Pertalite,716403,47.4778
2025,12,SUMATERA UTARA,4,Upper AMC,Pertamax,645740,42.7948
2025,12,SUMATERA UTARA,4,Upper AMC,Pertamax Turbo,94485,6.2618
2025,12,SUMATERA UTARA,4,Upper AMC,Tidak beli,52294,3.4657
2025,12,SUMATERA UTARA,5,Lower MC,Pertalite,141677,11.0112
2025,12,SUMATERA UTARA,5,Lower MC,Pertamax,651454,50.6312
2025,12,SUMATERA UTARA,5,Lower MC,Pertamax Turbo,442133,34.3627
2025,12,SUMATERA UTARA,5,Lower MC,Tidak beli,51401,3.9949
2025,12,SUMATERA UTARA,6,Middle MC,Pertalite,2146,2.0185
2025,12,SUMATERA UTARA,6,Middle MC,Pertamax,1980,1.8624
2025,12,SUMATERA UTARA,6,Middle MC,Pertamax Turbo,97497,91.7066
2025,12,SUMATERA UTARA,6,Middle MC,Tidak beli,4691,4.4124
2025,12,SUMATERA UTARA,7,Upper MC,Pertalite,66,0.4676
2025,12,SUMATERA UTARA,7,Upper MC,Pertamax,793,5.6185
2025,12,SUMATERA UTARA,7,Upper MC,Pertamax Turbo,12793,90.6405
2025,12,SUMATERA UTARA,7,Upper MC,Tidak beli,462,3.2733
2025,12,SUMATERA UTARA,8,Upper Class,Pertalite,229,1.3248
2025,12,SUMATERA UTARA,8,Upper Class,Pertamax,39,0.2256
2025,12,SUMATERA UTARA,8,Upper Class,Pertamax Turbo,16991,98.2991
2025,12,SUMATERA UTARA,8,Upper Class,Tidak beli,26,0.1504
2025,13,SUMATERA BARAT,1,Poor,Pertalite,83009,26.5759
2025,13,SUMATERA BARAT,1,Poor,Pertamax,151450,48.4877
2025,13,SUMATERA BARAT,1,Poor,Pertamax Turbo,8055,2.5789
2025,13,SUMATERA BARAT,1,Poor,Tidak beli,69833,22.3575
2025,13,SUMATERA BARAT,2,Vulnerable,Pertalite,1004075,57.7761
2025,13,SUMATERA BARAT,2,Vulnerable,Pertamax,550758,31.6915
2025,13,SUMATERA BARAT,2,Vulnerable,Pertamax Turbo,26796,1.5419
2025,13,SUMATERA BARAT,2,Vulnerable,Tidak beli,156243,8.9905
2025,13,SUMATERA BARAT,3,Lower AMC,Pertalite,1238497,47.5577
2025,13,SUMATERA BARAT,3,Lower AMC,Pertamax,1105544,42.4524
2025,13,SUMATERA BARAT,3,Lower AMC,Pertamax Turbo,141361,5.4282
2025,13,SUMATERA BARAT,3,Lower AMC,Tidak beli,118796,4.5617
2025,13,SUMATERA BARAT,4,Upper AMC,Pertalite,355921,51.1724
2025,13,SUMATERA BARAT,4,Upper AMC,Pertamax,263839,37.9334
2025,13,SUMATERA BARAT,4,Upper AMC,Pertamax Turbo,53939,7.7551
2025,13,SUMATERA BARAT,4,Upper AMC,Tidak beli,21834,3.1392
2025,13,SUMATERA BARAT,5,Lower MC,Pertalite,93777,20.6161
2025,13,SUMATERA BARAT,5,Lower MC,Pertamax,291522,64.0887
2025,13,SUMATERA BARAT,5,Lower MC,Pertamax Turbo,60289,13.254
2025,13,SUMATERA BARAT,5,Lower MC,Tidak beli,9285,2.0412
2025,13,SUMATERA BARAT,6,Middle MC,Pertalite,2596,12.4449
2025,13,SUMATERA BARAT,6,Middle MC,Pertamax,13013,62.3826
2025,13,SUMATERA BARAT,6,Middle MC,Pertamax Turbo,3644,17.4688
2025,13,SUMATERA BARAT,6,Middle MC,Tidak beli,1607,7.7037
2025,13,SUMATERA BARAT,7,Upper MC,Pertalite,454,9.6329
2025,13,SUMATERA BARAT,7,Upper MC,Pertamax,1273,27.0104
2025,13,SUMATERA BARAT,7,Upper MC,Pertamax Turbo,2966,62.9323
2025,13,SUMATERA BARAT,7,Upper MC,Tidak beli,20,0.4244
2025,13,SUMATERA BARAT,8,Upper Class,Pertalite,627,4.7514
2025,13,SUMATERA BARAT,8,Upper Class,Pertamax,3137,23.7724
2025,13,SUMATERA BARAT,8,Upper Class,Pertamax Turbo,9426,71.4307
2025,13,SUMATERA BARAT,8,Upper Class,Tidak beli,6,0.0455
2025,14,RIAU,1,Poor,Pertalite,340871,73.9476
2025,14,RIAU,1,Poor,Pertamax,41493,9.0014
2025,14,RIAU,1,Poor,Pertamax Turbo,4630,1.0044
2025,14,RIAU,1,Poor,Tidak beli,73969,16.0466
2025,14,RIAU,2,Vulnerable,Pertalite,1579963,79.2682
2025,14,RIAU,2,Vulnerable,Pertamax,280706,14.0833
2025,14,RIAU,2,Vulnerable,Pertamax Turbo,27426,1.376
2025,14,RIAU,2,Vulnerable,Tidak beli,105092,5.2726
2025,14,RIAU,3,Lower AMC,Pertalite,1844692,58.3822
2025,14,RIAU,3,Lower AMC,Pertamax,1074572,34.0089
2025,14,RIAU,3,Lower AMC,Pertamax Turbo,146338,4.6314
2025,14,RIAU,3,Lower AMC,Tidak beli,94079,2.9775
2025,14,RIAU,4,Upper AMC,Pertalite,510175,51.0708
2025,14,RIAU,4,Upper AMC,Pertamax,306539,30.6859
2025,14,RIAU,4,Upper AMC,Pertamax Turbo,155144,15.5306
2025,14,RIAU,4,Upper AMC,Tidak beli,27099,2.7127
2025,14,RIAU,5,Lower MC,Pertalite,43909,5.5429
2025,14,RIAU,5,Lower MC,Pertamax,413924,52.2517
2025,14,RIAU,5,Lower MC,Pertamax Turbo,322136,40.6649
2025,14,RIAU,5,Lower MC,Tidak beli,12204,1.5406
2025,14,RIAU,6,Middle MC,Pertamax,2146,3.5257
2025,14,RIAU,6,Middle MC,Pertamax Turbo,58189,95.5987
2025,14,RIAU,6,Middle MC,Tidak beli,533,0.8757
2025,14,RIAU,7,Upper MC,Pertamax,300,2.377
2025,14,RIAU,7,Upper MC,Pertamax Turbo,12321,97.623
2025,14,RIAU,8,Upper Class,Pertamax,2324,29.3657
2025,14,RIAU,8,Upper Class,Pertamax Turbo,5590,70.6343
2025,15,JAMBI,1,Poor,Pertalite,221774,81.8548
2025,15,JAMBI,1,Poor,Pertamax,7722,2.8501
2025,15,JAMBI,1,Poor,Pertamax Turbo,2196,0.8105
2025,15,JAMBI,1,Poor,Tidak beli,39244,14.4846
2025,15,JAMBI,2,Vulnerable,Pertalite,861769,88.6998
2025,15,JAMBI,2,Vulnerable,Pertamax,60721,6.2499
2025,15,JAMBI,2,Vulnerable,Pertamax Turbo,511,0.0526
2025,15,JAMBI,2,Vulnerable,Tidak beli,48556,4.9978
2025,15,JAMBI,3,Lower AMC,Pertalite,844994,54.2492
2025,15,JAMBI,3,Lower AMC,Pertamax,628367,40.3416
2025,15,JAMBI,3,Lower AMC,Pertamax Turbo,41259,2.6489
2025,15,JAMBI,3,Lower AMC,Tidak beli,42997,2.7604
2025,15,JAMBI,4,Upper AMC,Pertalite,203796,37.1507
2025,15,JAMBI,4,Upper AMC,Pertamax,261832,47.7303
2025,15,JAMBI,4,Upper AMC,Pertamax Turbo,75070,13.6848
2025,15,JAMBI,4,Upper AMC,Tidak beli,7868,1.4343
2025,15,JAMBI,5,Lower MC,Pertalite,107390,27.5565
2025,15,JAMBI,5,Lower MC,Pertamax,158884,40.7699
2025,15,JAMBI,5,Lower MC,Pertamax Turbo,117864,30.2441
2025,15,JAMBI,5,Lower MC,Tidak beli,5571,1.4295
2025,15,JAMBI,6,Middle MC,Pertamax,12629,45.6316
2025,15,JAMBI,6,Middle MC,Pertamax Turbo,14825,53.5663
2025,15,JAMBI,6,Middle MC,Tidak beli,222,0.8021
2025,15,JAMBI,7,Upper MC,Pertamax,1233,89.8688
2025,15,JAMBI,7,Upper MC,Pertamax Turbo,139,10.1312
2025,15,JAMBI,8,Upper Class,Pertamax,1986,59.8013
2025,15,JAMBI,8,Upper Class,Pertamax Turbo,1335,40.1987
2025,16,SUMATERA SELATAN,1,Poor,Pertalite,791982,86.1224
2025,16,SUMATERA SELATAN,1,Poor,Pertamax Turbo,530,0.0576
2025,16,SUMATERA SELATAN,1,Poor,Tidak beli,127089,13.82
2025,16,SUMATERA SELATAN,2,Vulnerable,Pertalite,2239152,90.9158
2025,16,SUMATERA SELATAN,2,Vulnerable,Pertamax,13041,0.5295
2025,16,SUMATERA SELATAN,2,Vulnerable,Pertamax Turbo,6143,0.2494
2025,16,SUMATERA SELATAN,2,Vulnerable,Tidak beli,204549,8.3053
2025,16,SUMATERA SELATAN,3,Lower AMC,Pertalite,2180180,79.5207
2025,16,SUMATERA SELATAN,3,Lower AMC,Pertamax,413226,15.0722
2025,16,SUMATERA SELATAN,3,Lower AMC,Pertamax Turbo,15197,0.5543
2025,16,SUMATERA SELATAN,3,Lower AMC,Tidak beli,133047,4.8528
2025,16,SUMATERA SELATAN,4,Upper AMC,Pertalite,1275781,57.7852
2025,16,SUMATERA SELATAN,4,Upper AMC,Pertamax,743886,33.6936
2025,16,SUMATERA SELATAN,4,Upper AMC,Pertamax Turbo,133656,6.0538
2025,16,SUMATERA SELATAN,4,Upper AMC,Tidak beli,54474,2.4673
2025,16,SUMATERA SELATAN,5,Lower MC,Pertalite,404494,63.9068
2025,16,SUMATERA SELATAN,5,Lower MC,Pertamax,165906,26.2118
2025,16,SUMATERA SELATAN,5,Lower MC,Pertamax Turbo,46204,7.2999
2025,16,SUMATERA SELATAN,5,Lower MC,Tidak beli,16340,2.5816
2025,16,SUMATERA SELATAN,6,Middle MC,Pertalite,3289,4.2672
2025,16,SUMATERA SELATAN,6,Middle MC,Pertamax,49047,63.6346
2025,16,SUMATERA SELATAN,6,Middle MC,Pertamax Turbo,20231,26.2481
2025,16,SUMATERA SELATAN,6,Middle MC,Tidak beli,4509,5.8501
2025,16,SUMATERA SELATAN,7,Upper MC,Pertamax,16170,99.6487
2025,16,SUMATERA SELATAN,7,Upper MC,Pertamax Turbo,18,0.1109
2025,16,SUMATERA SELATAN,7,Upper MC,Tidak beli,39,0.2403
2025,16,SUMATERA SELATAN,8,Upper Class,Pertamax,5637,95.4938
2025,16,SUMATERA SELATAN,8,Upper Class,Pertamax Turbo,258,4.3707
2025,16,SUMATERA SELATAN,8,Upper Class,Tidak beli,8,0.1355
2025,17,BENGKULU,1,Poor,Pertalite,218558,86.3978
2025,17,BENGKULU,1,Poor,Pertamax,263,0.104
2025,17,BENGKULU,1,Poor,Tidak beli,34146,13.4982
2025,17,BENGKULU,2,Vulnerable,Pertalite,566083,90.5203
2025,17,BENGKULU,2,Vulnerable,Pertamax,27001,4.3176
2025,17,BENGKULU,2,Vulnerable,Pertamax Turbo,600,0.0959
2025,17,BENGKULU,2,Vulnerable,Tidak beli,31682,5.0662
2025,17,BENGKULU,3,Lower AMC,Pertalite,433303,60.3871
2025,17,BENGKULU,3,Lower AMC,Pertamax,238889,33.2927
2025,17,BENGKULU,3,Lower AMC,Pertamax Turbo,25687,3.5799
2025,17,BENGKULU,3,Lower AMC,Tidak beli,19663,2.7403
2025,17,BENGKULU,4,Upper AMC,Pertalite,133502,45.9855
2025,17,BENGKULU,4,Upper AMC,Pertamax,127283,43.8434
2025,17,BENGKULU,4,Upper AMC,Pertamax Turbo,24105,8.3031
2025,17,BENGKULU,4,Upper AMC,Tidak beli,5423,1.868
2025,17,BENGKULU,5,Lower MC,Pertalite,37938,21.4792
2025,17,BENGKULU,5,Lower MC,Pertamax,83685,47.3795
2025,17,BENGKULU,5,Lower MC,Pertamax Turbo,52401,29.6676
2025,17,BENGKULU,5,Lower MC,Tidak beli,2603,1.4737
2025,17,BENGKULU,6,Middle MC,Pertalite,1012,6.5595
2025,17,BENGKULU,6,Middle MC,Pertamax,1020,6.6114
2025,17,BENGKULU,6,Middle MC,Pertamax Turbo,13389,86.7838
2025,17,BENGKULU,6,Middle MC,Tidak beli,7,0.0454
2025,17,BENGKULU,7,Upper MC,Pertalite,28,0.3526
2025,17,BENGKULU,7,Upper MC,Pertamax Turbo,7913,99.6474
2025,17,BENGKULU,8,Upper Class,Pertalite,475,6.2442
2025,17,BENGKULU,8,Upper Class,Pertamax Turbo,7132,93.7558
2025,18,LAMPUNG,1,Poor,Pertalite,749723,84.5218
2025,18,LAMPUNG,1,Poor,Pertamax,33803,3.8109
2025,18,LAMPUNG,1,Poor,Pertamax Turbo,1129,0.1273
2025,18,LAMPUNG,1,Poor,Tidak beli,102362,11.54
2025,18,LAMPUNG,2,Vulnerable,Pertalite,2420914,91.1636
2025,18,LAMPUNG,2,Vulnerable,Pertamax,92250,3.4738
2025,18,LAMPUNG,2,Vulnerable,Pertamax Turbo,10118,0.381
2025,18,LAMPUNG,2,Vulnerable,Tidak beli,132290,4.9816
2025,18,LAMPUNG,3,Lower AMC,Pertalite,1867593,54.3512
2025,18,LAMPUNG,3,Lower AMC,Pertamax,1355292,39.4421
2025,18,LAMPUNG,3,Lower AMC,Pertamax Turbo,116119,3.3793
2025,18,LAMPUNG,3,Lower AMC,Tidak beli,97155,2.8274
2025,18,LAMPUNG,4,Upper AMC,Pertalite,523130,42.2985
2025,18,LAMPUNG,4,Upper AMC,Pertamax,582561,47.1038
2025,18,LAMPUNG,4,Upper AMC,Pertamax Turbo,98177,7.9382
2025,18,LAMPUNG,4,Upper AMC,Tidak beli,32891,2.6595
2025,18,LAMPUNG,5,Lower MC,Pertalite,332354,56.1826
2025,18,LAMPUNG,5,Lower MC,Pertamax,207052,35.001
2025,18,LAMPUNG,5,Lower MC,Pertamax Turbo,44569,7.5341
2025,18,LAMPUNG,5,Lower MC,Tidak beli,7585,1.2822
2025,18,LAMPUNG,6,Middle MC,Pertalite,29488,64.3183
2025,18,LAMPUNG,6,Middle MC,Pertamax,7938,17.3141
2025,18,LAMPUNG,6,Middle MC,Pertamax Turbo,7911,17.2552
2025,18,LAMPUNG,6,Middle MC,Tidak beli,510,1.1124
2025,18,LAMPUNG,7,Upper MC,Pertalite,2059,42.4799
2025,18,LAMPUNG,7,Upper MC,Pertamax,1839,37.941
2025,18,LAMPUNG,7,Upper MC,Pertamax Turbo,949,19.5791
2025,18,LAMPUNG,8,Upper Class,Pertalite,7485,66.92
2025,18,LAMPUNG,8,Upper Class,Pertamax,3320,29.6826
2025,18,LAMPUNG,8,Upper Class,Pertamax Turbo,353,3.156
2025,18,LAMPUNG,8,Upper Class,Tidak beli,27,0.2414
2025,19,KEPULAUAN BANGKA BELITUNG,1,Poor,Pertalite,28216,36.3117
2025,19,KEPULAUAN BANGKA BELITUNG,1,Poor,Pertamax,43998,56.6218
2025,19,KEPULAUAN BANGKA BELITUNG,1,Poor,Pertamax Turbo,475,0.6113
2025,19,KEPULAUAN BANGKA BELITUNG,1,Poor,Tidak beli,5016,6.4552
2025,19,KEPULAUAN BANGKA BELITUNG,2,Vulnerable,Pertalite,349682,62.4422
2025,19,KEPULAUAN BANGKA BELITUNG,2,Vulnerable,Pertamax,195062,34.8319
2025,19,KEPULAUAN BANGKA BELITUNG,2,Vulnerable,Pertamax Turbo,1883,0.3362
2025,19,KEPULAUAN BANGKA BELITUNG,2,Vulnerable,Tidak beli,13382,2.3896
2025,19,KEPULAUAN BANGKA BELITUNG,3,Lower AMC,Pertalite,288901,41.7295
2025,19,KEPULAUAN BANGKA BELITUNG,3,Lower AMC,Pertamax,387272,55.9384
2025,19,KEPULAUAN BANGKA BELITUNG,3,Lower AMC,Pertamax Turbo,4773,0.6894
2025,19,KEPULAUAN BANGKA BELITUNG,3,Lower AMC,Tidak beli,11373,1.6427
2025,19,KEPULAUAN BANGKA BELITUNG,4,Upper AMC,Pertalite,81369,51.9877
2025,19,KEPULAUAN BANGKA BELITUNG,4,Upper AMC,Pertamax,73188,46.7607
2025,19,KEPULAUAN BANGKA BELITUNG,4,Upper AMC,Pertamax Turbo,1082,0.6913
2025,19,KEPULAUAN BANGKA BELITUNG,4,Upper AMC,Tidak beli,877,0.5603
2025,19,KEPULAUAN BANGKA BELITUNG,5,Lower MC,Pertalite,41278,63.0535
2025,19,KEPULAUAN BANGKA BELITUNG,5,Lower MC,Pertamax,22005,33.6134
2025,19,KEPULAUAN BANGKA BELITUNG,5,Lower MC,Pertamax Turbo,1553,2.3723
2025,19,KEPULAUAN BANGKA BELITUNG,5,Lower MC,Tidak beli,629,0.9608
2025,19,KEPULAUAN BANGKA BELITUNG,6,Middle MC,Pertalite,1179,79.9322
2025,19,KEPULAUAN BANGKA BELITUNG,6,Middle MC,Pertamax,296,20.0678
2025,19,KEPULAUAN BANGKA BELITUNG,7,Upper MC,Pertalite,95,100.0
2025,19,KEPULAUAN BANGKA BELITUNG,8,Upper Class,Pertalite,506,100.0
2025,21,KEPULAUAN RIAU,1,Poor,Pertalite,85134,72.5922
2025,21,KEPULAUAN RIAU,1,Poor,Pertamax,13236,11.2861
2025,21,KEPULAUAN RIAU,1,Poor,Pertamax Turbo,1098,0.9362
2025,21,KEPULAUAN RIAU,1,Poor,Tidak beli,17809,15.1854
2025,21,KEPULAUAN RIAU,2,Vulnerable,Pertalite,362609,78.8642
2025,21,KEPULAUAN RIAU,2,Vulnerable,Pertamax,29359,6.3853
2025,21,KEPULAUAN RIAU,2,Vulnerable,Pertamax Turbo,10048,2.1854
2025,21,KEPULAUAN RIAU,2,Vulnerable,Tidak beli,57773,12.5651
2025,21,KEPULAUAN RIAU,3,Lower AMC,Pertalite,889771,86.3684
2025,21,KEPULAUAN RIAU,3,Lower AMC,Pertamax,65972,6.4038
2025,21,KEPULAUAN RIAU,3,Lower AMC,Pertamax Turbo,20570,1.9967
2025,21,KEPULAUAN RIAU,3,Lower AMC,Tidak beli,53891,5.2311
2025,21,KEPULAUAN RIAU,4,Upper AMC,Pertalite,470095,87.8998
2025,21,KEPULAUAN RIAU,4,Upper AMC,Pertamax,37247,6.9646
2025,21,KEPULAUAN RIAU,4,Upper AMC,Pertamax Turbo,11733,2.1939
2025,21,KEPULAUAN RIAU,4,Upper AMC,Tidak beli,15733,2.9418
2025,21,KEPULAUAN RIAU,5,Lower MC,Pertalite,63283,15.4961
2025,21,KEPULAUAN RIAU,5,Lower MC,Pertamax,219171,53.6685
2025,21,KEPULAUAN RIAU,5,Lower MC,Pertamax Turbo,111053,27.1936
2025,21,KEPULAUAN RIAU,5,Lower MC,Tidak beli,14872,3.6417
2025,21,KEPULAUAN RIAU,6,Middle MC,Pertamax Turbo,47362,99.1521
2025,21,KEPULAUAN RIAU,6,Middle MC,Tidak beli,405,0.8479
2025,21,KEPULAUAN RIAU,7,Upper MC,Pertamax Turbo,9915,100.0
2025,21,KEPULAUAN RIAU,8,Upper Class,Pertamax Turbo,35300,99.5797
2025,21,KEPULAUAN RIAU,8,Upper Class,Tidak beli,149,0.4203
2025,31,DKI JAKARTA,1,Poor,Pertalite,325985,70.1239
2025,31,DKI JAKARTA,1,Poor,Pertamax,9658,2.0776
2025,31,DKI JAKARTA,1,Poor,Tidak beli,129227,27.7985
2025,31,DKI JAKARTA,2,Vulnerable,Pertalite,1773710,85.0517
2025,31,DKI JAKARTA,2,Vulnerable,Pertamax,1399,0.0671
2025,31,DKI JAKARTA,2,Vulnerable,Pertamax Turbo,13443,0.6446
2025,31,DKI JAKARTA,2,Vulnerable,Tidak beli,296897,14.2366
2025,31,DKI JAKARTA,3,Lower AMC,Pertalite,3400440,91.1373
2025,31,DKI JAKARTA,3,Lower AMC,Pertamax,53706,1.4394
2025,31,DKI JAKARTA,3,Lower AMC,Pertamax Turbo,7946,0.213
2025,31,DKI JAKARTA,3,Lower AMC,Tidak beli,269027,7.2104
2025,31,DKI JAKARTA,4,Upper AMC,Pertalite,1426051,78.8367
2025,31,DKI JAKARTA,4,Upper AMC,Pertamax,242628,13.4133
2025,31,DKI JAKARTA,4,Upper AMC,Pertamax Turbo,35115,1.9413
2025,31,DKI JAKARTA,4,Upper AMC,Tidak beli,105072,5.8087
2025,31,DKI JAKARTA,5,Lower MC,Pertalite,763599,38.7339
2025,31,DKI JAKARTA,5,Lower MC,Pertamax,717603,36.4007
2025,31,DKI JAKARTA,5,Lower MC,Pertamax Turbo,402441,20.414
2025,31,DKI JAKARTA,5,Lower MC,Tidak beli,87754,4.4514
2025,31,DKI JAKARTA,6,Middle MC,Pertamax,46095,9.2433
2025,31,DKI JAKARTA,6,Middle MC,Pertamax Turbo,438565,87.9438
2025,31,DKI JAKARTA,6,Middle MC,Tidak beli,14028,2.813
2025,31,DKI JAKARTA,7,Upper MC,Pertamax Turbo,147294,91.8469
2025,31,DKI JAKARTA,7,Upper MC,Tidak beli,13075,8.1531
2025,31,DKI JAKARTA,8,Upper Class,Pertamax Turbo,147691,97.0394
2025,31,DKI JAKARTA,8,Upper Class,Tidak beli,4506,2.9606
2025,32,JAWA BARAT,1,Poor,Pertalite,2175250,59.5185
2025,32,JAWA BARAT,1,Poor,Pertamax,3013,0.0824
2025,32,JAWA BARAT,1,Poor,Tidak beli,1476481,40.399
2025,32,JAWA BARAT,2,Vulnerable,Pertalite,8094923,76.2646
2025,32,JAWA BARAT,2,Vulnerable,Pertamax,23343,0.2199
2025,32,JAWA BARAT,2,Vulnerable,Tidak beli,2495998,23.5155
2025,32,JAWA BARAT,3,Lower AMC,Pertalite,13150145,82.227
2025,32,JAWA BARAT,3,Lower AMC,Pertamax,726163,4.5407
2025,32,JAWA BARAT,3,Lower AMC,Pertamax Turbo,86449,0.5406
2025,32,JAWA BARAT,3,Lower AMC,Tidak beli,2029726,12.6918
2025,32,JAWA BARAT,4,Upper AMC,Pertalite,6618886,73.7478
2025,32,JAWA BARAT,4,Upper AMC,Pertamax,1383275,15.4125
2025,32,JAWA BARAT,4,Upper AMC,Pertamax Turbo,265802,2.9616
2025,32,JAWA BARAT,4,Upper AMC,Tidak beli,707069,7.8782
2025,32,JAWA BARAT,5,Lower MC,Pertalite,3676029,36.5264
2025,32,JAWA BARAT,5,Lower MC,Pertamax,4351639,43.2395
2025,32,JAWA BARAT,5,Lower MC,Pertamax Turbo,1562331,15.5239
2025,32,JAWA BARAT,5,Lower MC,Tidak beli,474045,4.7103
2025,32,JAWA BARAT,6,Middle MC,Pertalite,2341,0.1246
2025,32,JAWA BARAT,6,Middle MC,Pertamax,310560,16.5301
2025,32,JAWA BARAT,6,Middle MC,Pertamax Turbo,1526242,81.2371
2025,32,JAWA BARAT,6,Middle MC,Tidak beli,39608,2.1082
2025,32,JAWA BARAT,7,Upper MC,Pertamax,6043,1.5397
2025,32,JAWA BARAT,7,Upper MC,Pertamax Turbo,374774,95.4882
2025,32,JAWA BARAT,7,Upper MC,Tidak beli,11665,2.9721
2025,32,JAWA BARAT,8,Upper Class,Pertalite,178,0.0371
2025,32,JAWA BARAT,8,Upper Class,Pertamax,7669,1.6005
2025,32,JAWA BARAT,8,Upper Class,Pertamax Turbo,458055,95.5966
2025,32,JAWA BARAT,8,Upper Class,Tidak beli,13252,2.7657
2025,33,JAWA TENGAH,1,Poor,Pertalite,2832154,84.1229
2025,33,JAWA TENGAH,1,Poor,Pertamax,4748,0.141
2025,33,JAWA TENGAH,1,Poor,Pertamax Turbo,9738,0.2892
2025,33,JAWA TENGAH,1,Poor,Tidak beli,520046,15.4468
2025,33,JAWA TENGAH,2,Vulnerable,Pertalite,8203186,91.4205
2025,33,JAWA TENGAH,2,Vulnerable,Pertamax,13792,0.1537
2025,33,JAWA TENGAH,2,Vulnerable,Pertamax Turbo,6245,0.0696
2025,33,JAWA TENGAH,2,Vulnerable,Tidak beli,749802,8.3562
2025,33,JAWA TENGAH,3,Lower AMC,Pertalite,10162433,87.3067
2025,33,JAWA TENGAH,3,Lower AMC,Pertamax,796339,6.8414
2025,33,JAWA TENGAH,3,Lower AMC,Pertamax Turbo,45286,0.3891
2025,33,JAWA TENGAH,3,Lower AMC,Tidak beli,635865,5.4628
2025,33,JAWA TENGAH,4,Upper AMC,Pertalite,3804367,66.3422
2025,33,JAWA TENGAH,4,Upper AMC,Pertamax,1603453,27.9617
2025,33,JAWA TENGAH,4,Upper AMC,Pertamax Turbo,115028,2.0059
2025,33,JAWA TENGAH,4,Upper AMC,Tidak beli,211611,3.6902
2025,33,JAWA TENGAH,5,Lower MC,Pertalite,1630339,31.9968
2025,33,JAWA TENGAH,5,Lower MC,Pertamax,2508214,49.2259
2025,33,JAWA TENGAH,5,Lower MC,Pertamax Turbo,784929,15.4049
2025,33,JAWA TENGAH,5,Lower MC,Tidak beli,171832,3.3724
2025,33,JAWA TENGAH,6,Middle MC,Pertalite,34386,6.8832
2025,33,JAWA TENGAH,6,Middle MC,Pertamax,30655,6.1364
2025,33,JAWA TENGAH,6,Middle MC,Pertamax Turbo,419780,84.0293
2025,33,JAWA TENGAH,6,Middle MC,Tidak beli,14743,2.9512
2025,33,JAWA TENGAH,7,Upper MC,Pertalite,829,0.7627
2025,33,JAWA TENGAH,7,Upper MC,Pertamax,6497,5.9776
2025,33,JAWA TENGAH,7,Upper MC,Pertamax Turbo,99078,91.1565
2025,33,JAWA TENGAH,7,Upper MC,Tidak beli,2286,2.1032
2025,33,JAWA TENGAH,8,Upper Class,Pertalite,8562,8.0515
2025,33,JAWA TENGAH,8,Upper Class,Pertamax,6124,5.7589
2025,33,JAWA TENGAH,8,Upper Class,Pertamax Turbo,90093,84.7216
2025,33,JAWA TENGAH,8,Upper Class,Tidak beli,1561,1.4679
2025,34,DI YOGYAKARTA,1,Poor,Pertalite,391637,91.9729
2025,34,DI YOGYAKARTA,1,Poor,Tidak beli,34181,8.0271
2025,34,DI YOGYAKARTA,2,Vulnerable,Pertalite,866096,93.2411
2025,34,DI YOGYAKARTA,2,Vulnerable,Pertamax Turbo,1039,0.1119
2025,34,DI YOGYAKARTA,2,Vulnerable,Tidak beli,61743,6.6471
2025,34,DI YOGYAKARTA,3,Lower AMC,Pertalite,1161802,91.3342
2025,34,DI YOGYAKARTA,3,Lower AMC,Pertamax,50189,3.9456
2025,34,DI YOGYAKARTA,3,Lower AMC,Pertamax Turbo,408,0.0321
